Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2014-10-07,76.29,-1.27,-1.63%,77.05,76.24,77.95,"25,317,488","1,970,704,112.49","26,598,545,885.34"
2014-10-06,77.56,+0.12,+0.15%,77.19,76.85,77.89,"25,729,191","2,006,519,700.45","28,569,249,997.82"
2014-10-03,77.44,+0.36,+0.47%,77.76,77.26,78.06,"23,340,173","1,827,626,411.23","26,562,730,297.38"
2014-10-02,77.08,+0.53,+0.69%,76.57,75.64,77.48,"36,487,612","2,822,142,514.44","24,735,103,886.14"
2014-10-01,76.55,-2.49,-3.15%,78.78,75.90,78.82,"55,090,157","4,259,406,466.87","21,912,961,371.71"
2014-09-30,79.04,+0.04,+0.05%,79.35,78.60,79.71,"35,899,444","2,867,543,669.98","26,172,367,838.58"
2014-09-29,79.00,+0.21,+0.27%,78.12,77.91,79.20,"34,030,635","2,698,091,011.60","23,304,824,168.59"
2014-09-26,78.79,+1.57,+2.03%,77.59,77.33,78.84,"28,872,012","2,389,800,405.07","20,606,733,157.00"
2014-09-25,77.22,-1.32,-1.67%,78.60,77.13,78.94,"37,532,580","2,930,657,859.30","18,216,932,751.92"
2014-09-24,78.54,+0.24,+0.31%,78.10,77.51,78.62,"30,679,642","2,569,864,696.82","21,147,590,611.23"
2014-09-23,78.29,+1.49,+1.94%,76.33,76.04,78.63,"36,814,111","2,890,843,067.35","18,577,725,914.41"
2014-09-22,76.80,-1.11,-1.42%,77.00,75.95,77.53,"31,961,015","2,631,208,781.66","15,686,882,847.06"
2014-09-19,77.91,+0.91,+1.18%,77.40,76.44,78.30,"76,671,330","7,744,135,139.82","18,318,091,628.72"
2014-09-18,77.00,+0.57,+0.75%,76.77,76.52,77.33,"23,030,936","1,787,910,956.93","10,573,956,488.90"
2014-09-17,76.43,+0.35,+0.46%,75.96,75.57,77.25,"28,693,348","2,211,360,442.29","8,786,045,531.97"
2014-09-16,76.08,+1.50,+2.01%,73.52,73.07,76.23,"37,742,482","2,873,052,233.50","6,574,685,089.68"
2014-09-15,74.58,-2.90,-3.74%,77.15,73.43,77.25,"49,679,130","3,750,753,108.57","3,701,632,856.18"
2014-09-12,77.48,-0.44,-0.56%,78.02,77.10,78.30,"26,744,356","2,091,362,902.09","7,452,385,964.75"
2014-09-11,77.92,+0.49,+0.63%,77.13,77.05,78.36,"32,247,724","2,618,455,481.00","9,543,748,866.83"
2014-09-10,77.43,+0.76,+0.99%,76.52,76.51,77.95,"29,908,606","2,456,275,462.24","6,925,293,385.83"
2014-09-09,76.67,-1.22,-1.57%,77.59,76.20,78.17,"28,881,803","2,258,707,594.20","4,469,017,923.59"
2014-09-08,77.89,+0.63,+0.82%,77.26,77.01,78.17,"28,183,156","2,217,692,162.17","6,727,725,517.79"
2014-09-05,77.26,+1.31,+1.72%,76.10,75.60,77.38,"29,475,854","2,272,896,008.94","4,510,033,355.62"
2014-09-04,75.95,+0.12,+0.16%,75.89,75.53,76.93,"26,676,444","2,056,432,171.21","2,237,137,346.68"
2014-09-03,75.83,-0.85,-1.11%,77.14,75.60,77.48,"32,389,102","2,500,048,333.50","180,705,175.47"
2014-09-02,76.68,+1.86,+2.49%,75.01,74.82,76.70,"34,979,438","2,680,753,508.98","2,680,753,508.98"
2014-08-29,74.82,+0.96,+1.31%,74.30,74.01,74.82,"26,241,162",,0.00
2014-08-28,73.86,-0.77,-1.04%,74.00,73.73,74.43,"21,946,738",,0.00
2014-08-27,74.63,-1.33,-1.75%,75.27,74.46,75.49,"36,323,060",,0.00
2014-08-26,75.96,+0.94,+1.25%,75.00,74.73,75.99,"23,992,668",,0.00
2014-08-25,75.02,+0.45,+0.60%,74.94,74.79,75.28,"19,734,103",,0.00
2014-08-22,74.57,0.00,0.00%,74.34,73.57,74.73,"20,897,393",,0.00
2014-08-21,74.57,-0.24,-0.32%,74.92,74.41,75.19,"20,101,979",,0.00
2014-08-20,74.81,-0.48,-0.64%,74.97,74.62,75.18,"22,916,678",,0.00
2014-08-19,75.29,+0.70,+0.94%,74.81,74.51,75.58,"26,678,640",,0.00
2014-08-18,74.59,+0.96,+1.30%,74.00,73.96,74.72,"23,973,658",,0.00
2014-08-15,73.63,-0.67,-0.90%,74.32,73.00,74.65,"38,909,161",,0.00
2014-08-14,74.30,+0.53,+0.71%,73.97,73.69,74.38,"22,207,019",,0.00
2014-08-13,73.77,+0.94,+1.29%,73.12,73.05,74.25,"29,265,662",,0.00
2014-08-12,72.83,-0.61,-0.83%,73.09,72.22,73.33,"27,418,983",,0.00
2014-08-11,73.44,+0.38,+0.52%,73.46,73.06,73.91,"24,591,177",,0.00
2014-08-08,73.06,-0.11,-0.15%,73.40,72.56,73.43,"27,202,325",,0.00
2014-08-07,73.17,+0.70,+0.97%,73.00,72.70,74.00,"38,140,550",,0.00
2014-08-06,72.47,-0.22,-0.30%,72.02,71.79,73.72,"30,985,533",,0.00
2014-08-05,72.69,-0.82,-1.12%,73.20,72.18,73.59,"34,986,147",,0.00
2014-08-04,73.51,+1.15,+1.59%,72.36,72.36,73.88,"30,776,819",,0.00
2014-08-01,72.36,-0.29,-0.40%,72.22,71.55,73.22,"43,535,314",,0.00
2014-07-31,72.65,-2.03,-2.71%,74.00,72.44,74.17,"43,991,772",,0.00
