Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2015-05-15,79.24,+0.52,+0.66%,78.71,78.57,79.25,"6,617,173","523,070,355.06","11,692,742,315.70"
2015-05-14,78.72,+0.56,+0.72%,78.37,78.02,78.77,"6,170,246","484,538,861.78","11,169,671,960.65"
2015-05-13,78.16,-0.80,-1.01%,79.18,77.98,79.43,"8,421,167","660,713,250.89","10,685,133,098.87"
2015-05-12,78.96,+0.86,+1.10%,78.02,77.87,79.48,"8,448,963","666,956,102.02","11,345,846,349.76"
2015-05-11,78.10,-0.43,-0.55%,78.32,78.03,78.61,"3,744,882","293,115,961.61","10,678,890,247.74"
2015-05-08,78.53,+0.50,+0.64%,78.60,78.40,79.25,"5,347,396","420,975,255.79","10,972,006,209.35"
2015-05-07,78.03,+0.38,+0.49%,77.73,77.30,78.34,"5,538,289","432,349,477.68","10,551,030,953.55"
2015-05-06,77.65,-0.48,-0.61%,77.92,77.17,78.12,"5,480,055","424,961,861.49","10,118,681,475.88"
2015-05-05,78.13,-1.05,-1.33%,79.01,78.06,79.01,"5,855,414","458,257,742.92","10,543,643,337.37"
2015-05-04,79.18,+0.58,+0.74%,78.98,78.46,79.55,"6,669,210","528,157,038.20","11,001,901,080.28"
2015-05-01,78.60,+0.55,+0.70%,78.20,78.17,78.76,"5,000,017","392,724,846.79","10,473,744,042.09"
2015-04-30,78.05,+0.17,+0.22%,77.83,77.59,78.48,"8,795,903","686,236,959.05","10,081,019,195.29"
2015-04-29,77.88,-1.22,-1.54%,78.70,77.79,78.78,"7,108,407","555,838,854.01","9,394,782,236.24"
2015-04-28,79.10,-0.27,-0.34%,79.46,78.77,79.48,"4,895,876","387,300,779.93","9,950,621,090.25"
2015-04-27,79.37,-0.47,-0.59%,79.77,79.29,79.86,"6,449,809","512,466,346.27","10,337,921,870.18"
2015-04-24,79.84,+0.66,+0.83%,79.38,79.24,80.93,"6,867,845","547,928,680.50","10,850,388,216.45"
2015-04-23,79.18,+0.75,+0.96%,78.38,78.20,79.54,"7,468,851","591,103,585.71","10,302,459,535.95"
2015-04-22,78.43,+0.40,+0.51%,77.73,77.55,78.64,"7,594,683","594,604,174.26","9,711,355,950.24"
2015-04-21,78.03,-0.11,-0.14%,78.61,77.91,78.84,"6,200,236","484,435,719.97","9,116,751,775.97"
2015-04-20,78.14,+0.26,+0.33%,78.39,78.02,78.83,"8,847,616","693,127,098.55","9,601,187,495.95"
2015-04-17,77.88,-1.36,-1.72%,78.94,77.55,79.15,"11,822,777","923,492,630.15","8,908,060,397.40"
2015-04-16,79.24,-0.50,-0.63%,79.50,79.13,79.89,"8,015,088","636,757,155.72","9,831,553,027.55"
2015-04-15,79.74,-0.41,-0.51%,80.58,79.65,80.98,"6,200,361","495,943,948.37","10,468,310,183.26"
