Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2017-11-29,66.87,-0.50,-0.74%,67.58,66.57,68.59,"2,588,079","173,964,669.77","6,108,348,343.64"
2017-11-28,67.37,+1.24,+1.88%,66.24,66.08,67.60,"1,400,187","93,828,682.61","6,282,313,013.41"
2017-11-27,66.13,-0.66,-0.99%,67.09,65.91,67.57,"1,473,557","98,058,132.33","6,188,484,330.80"
2017-11-24,66.79,-0.01,-0.01%,67.01,66.42,67.41,"437,837","29,325,912.90","6,286,542,463.13"
2017-11-22,66.80,+0.22,+0.33%,66.40,66.33,67.25,"897,454","60,020,640.30","6,315,868,376.03"
2017-11-21,66.58,-0.30,-0.45%,66.96,66.16,67.03,"1,069,586","71,168,182.57","6,255,847,735.74"
2017-11-20,66.88,+0.57,+0.86%,66.29,65.80,67.08,"1,049,851","70,094,000.21","6,327,015,918.31"
2017-11-17,66.31,+0.60,+0.91%,66.29,66.11,67.43,"1,295,339","86,157,395.61","6,256,921,918.10"
2017-11-16,65.71,+0.80,+1.23%,64.90,64.38,65.92,"1,009,405","66,185,383.93","6,170,764,522.49"
2017-11-15,64.91,-0.02,-0.03%,64.38,63.88,65.61,"901,785","58,744,123.85","6,104,579,138.56"
2017-11-14,64.93,+0.33,+0.51%,64.09,63.55,65.06,"866,276","56,011,608.83","6,163,323,262.41"
2017-11-13,64.60,-0.27,-0.42%,64.88,64.07,65.97,"1,789,228","115,956,935.63","6,107,311,653.58"
2017-11-10,64.87,+0.86,+1.34%,63.92,63.66,65.00,"1,781,179","115,178,169.15","6,223,268,589.20"
2017-11-09,64.01,+2.37,+3.84%,61.25,61.25,64.30,"2,567,922","163,363,980.48","6,108,090,420.05"
2017-11-08,61.64,+1.40,+2.32%,60.35,59.93,61.75,"1,134,315","69,544,102.61","5,944,726,439.57"
2017-11-07,60.24,-1.55,-2.51%,61.65,60.11,61.71,"1,056,550","63,948,347.08","5,875,182,336.96"
2017-11-06,61.79,+0.64,+1.05%,61.36,61.27,61.99,"1,053,650","64,984,732.83","5,939,130,684.04"
2017-11-03,61.15,+0.39,+0.64%,61.02,60.62,61.54,"760,139","46,521,859.82","5,874,145,951.21"
2017-11-02,60.76,-0.73,-1.19%,61.85,60.52,61.92,"1,146,853","69,913,769.54","5,827,624,091.40"
2017-11-01,61.49,-0.02,-0.03%,62.21,60.81,62.88,"1,193,912","73,630,069.60","5,897,537,860.93"
2017-10-31,61.51,-0.21,-0.34%,61.80,61.46,62.97,"1,224,926","75,999,698.90","5,971,167,930.53"
2017-10-30,61.72,-0.68,-1.09%,62.29,61.60,62.52,"924,813","57,204,417.68","6,047,167,629.43"
2017-10-27,62.40,+0.39,+0.63%,61.82,61.50,62.86,"1,239,291","77,144,158.25","6,104,372,047.12"
2017-10-26,62.01,-0.06,-0.10%,62.31,60.53,63.35,"3,152,269","194,557,327.72","6,027,227,888.86"
2017-10-25,62.07,+0.20,+0.32%,61.99,60.78,62.47,"1,491,564","91,893,691.88","6,221,785,216.59"
2017-10-24,61.87,-1.96,-3.07%,63.71,61.82,63.95,"2,000,624","124,671,993.98","6,129,891,524.71"
2017-10-23,63.83,+0.54,+0.85%,63.38,63.30,64.81,"2,255,932","145,018,339.10","6,254,563,518.68"
2017-10-20,63.29,+3.20,+5.33%,61.48,61.05,63.35,"3,497,659","219,015,155.23","6,109,545,179.59"
2017-10-19,60.09,+0.37,+0.62%,59.67,59.25,60.23,"1,536,767","92,011,336.99","5,890,530,024.36"
2017-10-18,59.72,+0.79,+1.34%,59.20,59.00,59.78,"1,551,661","92,301,697.05","5,798,518,687.37"
2017-10-17,58.93,+0.73,+1.25%,57.85,57.40,59.85,"3,736,941","220,309,838.06","5,706,216,990.33"
2017-10-16,58.20,-0.97,-1.64%,59.21,57.82,59.36,"2,165,034","126,151,865.35","5,485,907,152.27"
2017-10-13,59.17,-1.33,-2.20%,60.42,57.55,61.40,"5,468,596","325,267,312.61","5,612,059,017.61"
2017-10-12,60.50,-2.19,-3.49%,61.69,60.19,61.90,"3,305,761","200,579,079.11","5,937,326,330.22"
2017-10-11,62.69,-0.62,-0.98%,63.27,62.37,63.27,"1,809,136","113,274,581.27","6,137,905,409.33"
2017-10-10,63.31,+1.36,+2.20%,61.88,61.82,63.40,"1,569,826","98,785,537.64","6,251,179,990.61"
2017-10-09,61.95,+0.65,+1.06%,61.33,60.80,62.10,"1,488,544","91,835,541.65","6,152,394,452.97"
2017-10-06,61.30,-0.46,-0.74%,61.74,61.14,62.08,"1,257,664","77,161,634.75","6,060,558,911.32"
2017-10-05,61.76,+0.42,+0.68%,61.28,61.17,62.28,"1,251,850","77,405,356.04","6,137,720,546.06"
2017-10-04,61.34,-0.88,-1.41%,62.14,61.26,62.60,"1,137,049","70,253,208.33","6,060,315,190.03"
2017-10-03,62.22,-0.61,-0.97%,62.98,61.91,63.35,"1,654,451","103,093,323.83","6,130,568,398.36"
2017-10-02,62.83,+0.58,+0.93%,62.17,61.74,63.21,"2,116,221","132,790,153.07","6,233,661,722.18"
2017-09-29,62.25,+1.98,+3.29%,60.50,60.13,62.33,"2,207,359","136,233,318.76","6,100,871,569.11"
2017-09-28,60.27,+0.14,+0.23%,60.02,59.91,60.94,"1,237,778","74,744,711.12","5,964,638,250.35"
2017-09-27,60.13,+0.79,+1.33%,59.33,59.15,60.28,"1,930,405","115,334,834.79","5,889,893,539.23"
2017-09-26,59.34,+1.95,+3.40%,57.76,57.76,59.64,"3,060,176","180,357,478.21","5,774,558,704.44"
