Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2020-08-12,137.80,+2.68,+1.98%,135.34,135.25,138.68,"4,425,182","609,792,943.82","43,971,164,306.31"
2020-08-11,135.12,-0.86,-0.63%,136.97,134.62,137.45,"3,301,552","448,268,041.39","43,361,371,362.49"
2020-08-10,135.98,-0.76,-0.56%,136.32,135.38,136.88,"3,052,091","415,064,465.26","43,809,639,403.88"
2020-08-07,136.74,+0.88,+0.65%,135.94,135.37,136.76,"3,692,151","503,643,997.96","44,224,703,869.14"
2020-08-06,135.86,-0.39,-0.29%,135.27,135.27,136.29,"2,693,058","365,768,750.00","43,721,059,871.17"
2020-08-05,136.25,-1.22,-0.89%,138.15,135.77,138.15,"2,924,634","399,243,370.35","44,086,828,621.17"
2020-08-04,137.47,+0.77,+0.56%,137.52,136.02,137.59,"2,553,613","350,369,609.01","44,486,071,991.52"
2020-08-03,136.70,-0.96,-0.70%,137.11,136.00,137.50,"2,819,273","385,503,334.25","44,135,702,382.51"
2020-07-31,137.66,-0.03,-0.02%,137.26,135.20,137.70,"4,304,080","589,314,953.35","44,521,205,716.76"
2020-07-30,137.69,-0.24,-0.17%,137.24,136.48,138.22,"2,817,632","387,149,327.86","45,110,520,670.12"
2020-07-29,137.93,+0.55,+0.40%,137.38,137.04,139.00,"3,179,281","439,039,455.45","45,497,669,997.98"
2020-07-28,137.38,-0.29,-0.21%,137.98,137.09,138.59,"3,787,724","521,642,674.70","45,058,630,542.53"
2020-07-27,137.67,+1.61,+1.18%,135.53,134.85,137.76,"3,607,669","494,412,813.73","45,580,273,217.23"
2020-07-24,136.06,-1.02,-0.74%,136.99,135.39,138.64,"3,300,145","450,748,543.95","45,085,860,403.50"
2020-07-23,137.08,+1.07,+0.79%,136.59,135.49,137.25,"5,011,384","684,539,411.30","45,536,608,947.46"
2020-07-22,136.01,+1.58,+1.18%,135.56,133.68,136.25,"3,522,313","476,375,080.58","44,852,069,536.16"
2020-07-21,134.43,+1.32,+0.99%,134.00,133.79,136.41,"5,435,487","732,991,342.09","44,375,694,455.57"
2020-07-20,133.11,-1.55,-1.15%,134.61,132.18,134.61,"3,620,256","481,544,866.46","43,642,703,113.48"
2020-07-17,134.66,+0.78,+0.58%,134.65,133.55,135.06,"3,229,486","434,540,555.56","44,124,247,979.94"
2020-07-16,133.88,+0.19,+0.14%,134.06,133.05,134.36,"3,788,127","506,872,677.00","43,689,707,424.38"
2020-07-15,133.69,-1.83,-1.35%,135.35,133.25,136.19,"5,561,264","747,454,449.05","43,182,834,747.38"
2020-07-14,135.52,+0.61,+0.45%,134.59,134.25,136.95,"6,766,836","917,826,982.16","43,930,289,196.42"
2020-07-13,134.91,+0.45,+0.33%,136.77,134.47,138.07,"8,960,022","1,220,205,639.98","43,012,462,214.26"
2020-07-10,134.46,+1.75,+1.32%,132.37,131.28,134.89,"5,932,824","793,008,186.21","41,792,256,574.29"
2020-07-09,132.71,-1.51,-1.13%,132.90,131.73,133.94,"4,005,220","531,993,426.27","40,999,248,388.08"
2020-07-08,134.22,+0.65,+0.49%,134.16,133.16,134.69,"3,798,259","509,184,720.09","41,531,241,814.35"
2020-07-07,133.57,+0.27,+0.20%,132.27,132.17,134.62,"4,424,469","590,296,910.09","41,022,057,094.26"
2020-07-06,133.30,+0.45,+0.34%,133.08,132.31,133.95,"4,221,605","562,122,751.99","40,431,760,184.17"
2020-07-02,132.85,+0.49,+0.37%,133.54,132.54,134.17,"2,769,248","368,929,101.79","39,869,637,432.17"
2020-07-01,132.36,+0.10,+0.08%,132.53,131.94,133.62,"3,633,043","481,923,853.47","39,500,708,330.38"
2020-06-30,132.26,+1.18,+0.90%,131.83,130.86,132.82,"4,626,817","610,517,299.50","39,018,784,476.91"
2020-06-29,131.08,+2.15,+1.67%,130.18,129.43,131.40,"4,173,863","546,221,583.41","38,408,267,177.41"
2020-06-26,128.93,-2.48,-1.89%,131.68,128.06,132.37,"7,372,682","955,694,793.03","37,862,045,594.00"
2020-06-25,131.41,+1.85,+1.43%,129.14,128.05,131.73,"4,442,112","578,846,621.09","38,817,740,387.04"
2020-06-24,129.56,-1.80,-1.37%,130.52,128.68,131.07,"4,853,490","629,028,845.33","38,238,893,765.94"
2020-06-23,131.36,+0.31,+0.24%,131.62,130.98,132.68,"3,625,580","477,957,901.41","38,867,922,611.28"
2020-06-22,131.05,-0.23,-0.18%,130.55,129.95,131.76,"3,379,894","442,644,253.00","38,389,964,709.87"
2020-06-19,131.28,-1.50,-1.13%,134.41,131.22,134.82,"8,296,892","1,099,295,572.61","38,832,608,962.87"
2020-06-18,132.78,+1.02,+0.77%,131.42,130.63,133.13,"3,417,168","451,908,957.34","39,931,904,535.48"
2020-06-17,131.76,+0.09,+0.07%,131.89,131.49,133.04,"3,309,878","437,659,540.13","39,479,995,578.14"
2020-06-16,131.67,+1.19,+0.91%,132.68,130.12,133.06,"5,198,806","685,292,976.55","39,042,336,038.00"
2020-06-15,130.48,+1.48,+1.15%,128.29,126.53,130.96,"5,482,111","710,099,823.13","38,357,043,061.45"
2020-06-12,129.00,+1.16,+0.91%,129.15,127.43,129.93,"7,039,513","906,682,613.95","37,646,943,238.32"
2020-06-11,127.84,-6.29,-4.69%,134.22,127.46,135.14,"8,540,975","1,104,402,237.17","36,740,260,624.38"
2020-06-10,134.13,+1.16,+0.87%,133.28,133.17,135.16,"7,069,852","948,639,565.41","37,844,662,861.55"
2020-06-09,132.97,+0.76,+0.57%,131.83,131.05,133.15,"6,447,278","854,051,761.50","36,896,023,296.13"
2020-06-08,132.21,-0.23,-0.17%,131.38,131.24,132.47,"5,613,020","740,979,284.04","36,041,971,534.63"
2020-06-05,132.44,+1.87,+1.43%,131.00,130.77,133.52,"7,075,650","936,344,336.25","36,782,950,818.68"
2020-06-04,130.57,-2.25,-1.69%,131.59,130.18,133.56,"5,229,737","687,811,397.23","35,846,606,482.43"
2020-06-03,132.82,+0.19,+0.14%,133.24,132.60,134.28,"5,421,190","721,469,891.29","36,534,417,879.66"
2020-06-02,132.63,-0.36,-0.27%,133.05,131.12,133.81,"5,327,465","703,337,731.88","35,812,947,988.37"
2020-06-01,132.99,+1.44,+1.09%,131.60,131.19,133.95,"4,050,410","538,581,334.70","36,516,285,720.25"
2020-05-29,131.55,-0.74,-0.56%,132.01,130.32,132.24,"13,338,796","1,753,014,013.27","35,977,704,385.54"
2020-05-28,132.29,+1.48,+1.13%,131.21,130.11,132.73,"4,976,408","657,170,542.86","37,730,718,398.81"
2020-05-27,130.81,+1.06,+0.82%,129.72,128.58,130.84,"5,686,547","739,661,248.48","37,073,547,855.96"
2020-05-26,129.75,-0.73,-0.56%,131.94,129.40,132.05,"5,579,269","728,072,266.78","36,333,886,607.48"
2020-05-22,130.48,+0.27,+0.21%,129.61,129.17,130.63,"3,429,228","445,908,337.87","37,061,958,874.26"
2020-05-21,130.21,-1.05,-0.80%,130.98,129.61,131.44,"4,886,277","636,672,781.98","36,616,050,536.39"
2020-05-20,131.26,-0.47,-0.36%,132.54,130.34,132.68,"8,213,135","1,077,056,675.21","37,252,723,318.37"
2020-05-19,131.73,-3.79,-2.80%,134.43,131.40,134.76,"6,640,343","880,340,827.18","38,329,779,993.57"
2020-05-18,135.52,-0.43,-0.32%,136.85,135.06,137.99,"8,480,600","1,151,639,304.54","39,210,120,820.76"
2020-05-15,135.95,+2.87,+2.16%,133.77,132.79,137.66,"20,338,620","2,759,613,094.44","40,361,760,125.29"
2020-05-14,133.08,+0.12,+0.09%,132.71,130.15,133.56,"5,522,343","730,404,457.03","37,602,147,030.85"
2020-05-13,132.96,+0.02,+0.02%,133.18,131.45,134.47,"5,168,826","686,356,831.13","36,871,742,573.83"
2020-05-12,132.94,-1.44,-1.07%,134.76,132.86,136.38,"3,914,614","526,298,884.47","36,185,385,742.70"
2020-05-11,134.38,+0.15,+0.11%,133.43,133.17,136.20,"3,591,078","483,920,495.95","36,711,684,627.17"
2020-05-08,134.23,+2.68,+2.04%,133.07,132.46,135.16,"4,209,378","564,956,390.78","36,227,764,131.23"
2020-05-07,131.55,+0.77,+0.59%,131.55,130.12,132.00,"5,529,573","725,192,568.35","35,662,807,740.45"
2020-05-06,130.78,-0.89,-0.68%,131.58,130.69,132.23,"4,192,492","550,006,719.72","34,937,615,172.10"
2020-05-05,131.67,+0.75,+0.57%,131.64,130.77,133.33,"3,580,084","473,153,677.64","35,487,621,891.82"
2020-05-04,130.92,+0.78,+0.60%,130.17,129.33,131.35,"5,245,315","684,062,725.01","35,014,468,214.18"
2020-05-01,130.14,-2.15,-1.63%,131.12,129.52,132.23,"4,488,160","585,118,535.23","34,330,405,489.17"
2020-04-30,132.29,-1.07,-0.80%,132.41,130.42,133.17,"6,782,989","896,709,949.65","34,915,524,024.40"
2020-04-29,133.36,-2.96,-2.17%,136.77,132.90,136.98,"6,706,841","898,441,811.55","35,812,233,974.06"
2020-04-28,136.32,+1.86,+1.38%,136.78,134.66,137.68,"6,674,220","909,056,971.84","36,710,675,785.61"
2020-04-27,134.46,+0.10,+0.07%,134.42,133.89,135.21,"4,009,205","539,413,131.27","35,801,618,813.77"
2020-04-24,134.36,+4.10,+3.15%,130.87,130.65,134.82,"4,065,533","542,580,435.95","35,262,205,682.50"
2020-04-23,130.26,-2.36,-1.78%,132.50,130.03,134.14,"5,527,717","726,907,313.70","34,719,625,246.55"
2020-04-22,132.62,+1.68,+1.28%,132.44,131.22,133.67,"4,085,122","540,990,771.29","35,446,532,560.25"
2020-04-21,130.94,-3.61,-2.68%,132.14,130.59,132.94,"4,359,534","573,307,968.00","34,905,541,788.96"
2020-04-20,134.55,-3.00,-2.18%,136.94,134.51,137.38,"3,995,378","542,498,347.48","35,478,849,756.96"
